season,date,home_team,visitor,score_home,score_visitor,open_total,close_total,open_spread,close_spread,ml_home,ml_visitor,line_quality
2019-20,922,GreenBay,Denver,27,16,43.5,41.0,7.0,7.0,-380.0,290.0,0
2019-20,922,Philadelphia,Detroit,24,27,49.5,44.5,7.0,4.0,-220.0,180.0,0
2019-20,922,KansasCity,Baltimore,33,28,51.5,52.0,5.0,4.5,-230.0,185.0,0
2019-20,922,Buffalo,Cincinnati,21,17,40.5,43.0,4.0,6.0,-260.0,210.0,0
2019-20,922,Indianapolis,Atlanta,27,24,48.0,48.0,2.5,1.5,-125.0,105.0,0
2019-20,922,Minnesota,Oakland,34,14,43.0,43.5,7.0,9.0,-450.0,350.0,0
2019-20,922,NewEngland,NYJets,30,14,45.5,43.0,21.5,21.0,-4000.0,1400.0,4
2019-20,922,Dallas,Miami,31,6,47.0,46.5,17.0,22.5,-5000.0,1500.0,4
2019-20,922,TampaBay,NYGiants,31,32,49.0,48.0,5.0,5.5,-250.0,200.0,0
2019-20,922,Arizona,Carolina,20,38,3.5,45.5,43.5,2.0,-135.0,115.0,2
2019-20,922,Seattle,NewOrleans,27,33,1.0,44.0,50.0,5.0,-250.0,200.0,2
2019-20,922,LAChargers,Houston,20,27,49.0,49.5,3.5,3.0,-170.0,145.0,0
2019-20,922,SanFrancisco,Pittsburgh,24,20,46.5,44.5,0.0,6.0,-300.0,240.0,0
2019-20,922,Cleveland,LARams,13,20,2.5,4.5,51.0,48.0,180.0,-220.0,1
2019-20,923,Washington,Chicago,15,31,4.0,4.5,42.5,41.0,190.0,-240.0,1
2019-20,926,GreenBay,Philadelphia,27,34,48.0,46.5,3.0,3.5,-200.0,170.0,0
2019-20,929,Houston,Carolina,10,16,47.0,47.5,4.0,5.5,-255.0,205.0,0
2019-20,929,Baltimore,Cleveland,25,40,46.5,47.5,5.0,7.0,-400.0,300.0,0
2019-20,929,NYGiants,Washington,24,3,46.0,48.0,1.5,3.0,-170.0,145.0,0
2019-20,929,Miami,LAChargers,10,30,16.5,14.5,45.0,44.0,600.0,-900.0,1
2019-20,929,Indianapolis,Oakland,24,31,44.0,46.5,6.5,5.5,-260.0,210.0,0
2019-20,929,Detroit,KansasCity,30,34,6.0,7.5,53.0,54.5,300.0,-400.0,1
2019-20,929,Buffalo,NewEngland,10,16,6.5,7.0,44.0,41.5,280.0,-360.0,1
2019-20,929,Atlanta,Tennessee,10,24,46.5,46.0,4.5,3.0,-180.0,150.0,0
2019-20,929,LARams,TampaBay,40,55,50.0,48.5,9.5,9.0,-500.0,375.0,0
2019-20,929,Arizona,Seattle,10,27,3.5,5.5,46.0,49.0,210.0,-260.0,1
2019-20,929,Chicago,Minnesota,16,6,39.0,38.5,3.0,0.0,-110.0,-110.0,0
2019-20,929,Denver,Jacksonville,24,26,38.0,37.0,3.0,2.5,-145.0,125.0,0
2019-20,929,NewOrleans,Dallas,12,10,3.0,2.5,45.0,47.0,130.0,-150.0,1
2019-20,930,Pittsburgh,Cincinnati,27,3,43.5,44.5,4.5,3.5,-180.0,150.0,0
2019-20,1003,Seattle,LARams,30,29,2.0,48.0,48.0,1.5,-130.0,110.0,2
2019-20,1006,Pittsburgh,Baltimore,23,26,3.5,3.0,42.5,44.0,155.0,-175.0,1
2019-20,1006,Oakland,Chicago,24,21,7.0,7.0,41.0,40.0,260.0,-330.0,1
2019-20,1006,Cincinnati,Arizona,23,26,48.5,46.5,4.0,3.0,-155.0,135.0,0
2019-20,1006,Carolina,Jacksonville,34,27,42.0,40.5,4.0,3.0,-185.0,155.0,0
2019-20,1006,NYGiants,Minnesota,10,28,6.0,6.0,46.0,43.5,210.0,-250.0,1
2019-20,1006,Washington,NewEngland,7,33,13.0,16.5,47.5,42.0,800.0,-1400.0,1
2019-20,1006,Philadelphia,NYJets,31,6,44.5,43.0,14.0,14.0,-900.0,600.0,0
2019-20,1006,NewOrleans,TampaBay,31,24,47.0,46.5,5.5,3.0,-155.0,135.0,0
2019-20,1006,Houston,Atlanta,53,32,49.5,49.5,3.5,4.0,-220.0,180.0,0
2019-20,1006,Tennessee,Buffalo,7,14,38.0,38.5,2.5,3.5,-190.0,160.0,0
2019-20,1006,LAChargers,Denver,13,20,44.0,45.5,6.5,4.5,-245.0,195.0,0
2019-20,1006,Dallas,GreenBay,24,34,48.0,46.5,4.0,3.0,-185.0,155.0,0
2019-20,1006,KansasCity,Indianapolis,13,19,54.0,55.5,9.0,10.5,-650.0,450.0,0
2019-20,1007,SanFrancisco,Cleveland,31,3,47.0,48.0,5.0,5.0,-240.0,190.0,0
2019-20,1010,NewEngland,NYGiants,35,14,46.5,43.0,15.0,17.0,-1500.0,850.0,0
2019-20,1013,Baltimore,Cincinnati,23,17,48.0,47.0,10.5,10.5,-550.0,400.0,0
2019-20,1013,Cleveland,Seattle,28,32,46.0,45.5,2.5,1.0,-120.0,100.0,0
2019-20,1013,KansasCity,Houston,24,31,54.0,54.5,7.5,3.5,-190.0,160.0,0
2019-20,1013,Jacksonville,NewOrleans,6,13,43.5,42.0,2.5,2.5,-150.0,130.0,0
2019-20,1013,Minnesota,Philadelphia,38,20,44.0,45.0,3.0,3.5,-185.0,155.0,0
2019-20,1013,Miami,Washington,16,17,5.0,6.0,41.0,42.5,210.0,-260.0,1
2019-20,1013,LARams,SanFrancisco,7,20,48.5,50.0,4.0,3.0,-170.0,145.0,0
2019-20,1013,Arizona,Atlanta,34,33,3.0,3.0,47.0,52.5,140.0,-160.0,1
2019-20,1013,NYJets,Dallas,24,22,9.5,7.0,44.0,43.5,270.0,-340.0,1
2019-20,1013,Denver,Tennessee,16,0,2.0,40.5,40.0,1.0,-115.0,-105.0,2
2019-20,1013,LAChargers,Pittsburgh,17,24,43.5,42.5,5.0,6.0,-300.0,240.0,0
2019-20,1014,GreenBay,Detroit,23,22,46.5,46.5,6.5,3.5,-200.0,170.0,0
2019-20,1017,Denver,KansasCity,6,30,5.5,3.0,50.5,49.5,130.0,-150.0,1
2019-20,1020,NYGiants,Arizona,21,27,50.0,50.0,1.0,3.5,-190.0,160.0,0
2019-20,1020,Indianapolis,Houston,30,23,1.0,46.5,47.5,1.5,-125.0,105.0,2
2019-20,1020,Buffalo,Miami,31,21,41.0,42.0,17.0,17.0,-1400.0,800.0,0
2019-20,1020,Detroit,Minnesota,30,42,44.0,2.5,1.0,43.5,120.0,-140.0,1
2019-20,1020,GreenBay,Oakland,42,24,46.0,47.5,7.5,6.0,-270.0,220.0,0
2019-20,1020,Cincinnati,Jacksonville,17,27,4.5,4.5,47.5,44.0,180.0,-220.0,1
2019-20,1020,Atlanta,LARams,10,37,3.5,3.0,52.5,54.5,145.0,-170.0,1
2019-20,1020,Washington,SanFrancisco,0,9,10.0,10.0,43.0,38.5,375.0,-500.0,1
2019-20,1020,Tennessee,LAChargers,23,20,40.5,42.5,2.5,3.0,-160.0,140.0,0
2019-20,1020,Seattle,Baltimore,16,30,50.5,48.0,3.5,3.0,-150.0,130.0,0
2019-20,1020,Chicago,NewOrleans,25,36,38.5,37.0,4.0,4.0,-220.0,180.0,0
2019-20,1020,Dallas,Philadelphia,37,10,47.5,50.0,3.0,3.0,-160.0,140.0,0
2019-20,1021,NYJets,NewEngland,0,33,10.0,9.5,43.0,43.0,350.0,-450.0,1
2019-20,1024,Minnesota,Washington,19,9,40.0,41.5,14.0,16.5,-1400.0,800.0,0
2019-20,1027,Detroit,NYGiants,31,26,48.5,49.5,7.0,6.0,-280.0,230.0,0
2019-20,1027,Tennessee,TampaBay,27,23,47.0,45.5,3.0,1.5,-125.0,105.0,0
2019-20,1027,Chicago,LAChargers,16,17,40.5,41.0,4.5,3.5,-190.0,160.0,0
2019-20,1027,Atlanta,Seattle,20,27,3.0,7.5,54.0,49.0,300.0,-400.0,1
2019-20,1027,Jacksonville,NYJets,29,15,41.0,40.0,5.5,7.0,-330.0,260.0,0
2019-20,1027,Buffalo,Philadelphia,13,31,41.5,38.5,2.5,1.0,-115.0,-105.0,0
2019-20,1027,LARams,Cincinnati,24,10,47.5,48.0,10.5,11.5,-750.0,525.0,0
2019-20,1027,NewOrleans,Arizona,31,9,49.5,48.5,11.5,12.0,-700.0,500.0,0
2019-20,1027,Houston,Oakland,27,24,48.0,52.5,5.5,5.0,-250.0,200.0,0
2019-20,1027,SanFrancisco,Carolina,51,13,41.5,40.5,6.0,4.0,-220.0,180.0,0
2019-20,1027,Indianapolis,Denver,15,13,43.5,42.0,5.0,6.0,-265.0,215.0,0
2019-20,1027,NewEngland,Cleveland,27,13,46.5,42.5,11.0,10.0,-450.0,350.0,0
2019-20,1027,KansasCity,GreenBay,24,31,3.5,5.0,48.0,48.0,190.0,-240.0,1
2019-20,1028,Pittsburgh,Miami,27,14,42.5,44.0,17.0,14.0,-800.0,550.0,0
2019-20,1031,Arizona,SanFrancisco,25,28,43.0,10.0,0.0,43.5,365.0,-480.0,1
2019-20,1103,Buffalo,Washington,24,9,36.5,37.0,10.0,10.5,-650.0,450.0,0
2019-20,1103,Carolina,Tennessee,30,20,40.0,43.0,4.5,3.5,-190.0,160.0,0
2019-20,1103,Philadelphia,Chicago,22,14,45.0,41.0,3.0,5.0,-250.0,200.0,0
2019-20,1103,KansasCity,Minnesota,26,23,4.0,5.5,45.5,45.5,205.0,-255.0,1
2019-20,1103,Miami,NYJets,26,18,5.5,3.5,41.0,42.5,160.0,-190.0,1
2019-20,1103,Pittsburgh,Indianapolis,26,24,43.5,39.5,0.0,1.5,-125.0,105.0,0
2019-20,1103,Oakland,Detroit,31,24,51.0,51.5,1.0,2.5,-150.0,130.0,0
2019-20,1103,Seattle,TampaBay,40,34,53.5,51.0,5.5,4.0,-220.0,180.0,0
2019-20,1103,Denver,Cleveland,24,19,43.0,4.0,1.0,39.0,175.0,-210.0,1
2019-20,1103,LAChargers,GreenBay,26,11,3.5,4.5,46.0,50.5,180.0,-220.0,1
2019-20,1103,Baltimore,NewEngland,37,20,4.5,3.0,46.5,44.0,140.0,-160.0,1
2019-20,1104,NYGiants,Dallas,18,37,7.0,6.5,47.0,48.5,260.0,-330.0,1
2019-20,1107,Oakland,LAChargers,26,24,47.5,1.5,2.5,49.0,105.0,-125.0,1
2019-20,1110,Tennessee,KansasCity,35,32,6.0,5.5,47.5,49.0,200.0,-250.0,1
2019-20,1110,Cleveland,Buffalo,19,16,42.5,42.0,3.0,3.0,-170.0,145.0,0
2019-20,1110,TampaBay,Arizona,30,27,54.0,51.5,6.0,5.0,-250.0,200.0,0
2019-20,1110,NYJets,NYGiants,34,27,41.0,3.0,0.0,43.0,135.0,-155.0,1
2019-20,1110,NewOrleans,Atlanta,9,26,50.0,51.5,13.0,13.5,-900.0,600.0,0
2019-20,1110,Cincinnati,Baltimore,13,49,10.0,10.5,46.0,44.5,425.0,-600.0,1
2019-20,1110,GreenBay,Carolina,24,16,48.0,49.0,6.0,5.0,-230.0,185.0,0
2019-20,1110,Chicago,Detroit,20,13,44.0,38.0,3.0,6.5,-300.0,240.0,0
2019-20,1110,Indianapolis,Miami,12,16,44.0,44.5,16.0,11.0,-650.0,450.0,0
2019-20,1110,Pittsburgh,LARams,17,12,3.0,4.5,45.5,43.5,180.0,-220.0,1
2019-20,1110,Dallas,Minnesota,24,28,45.5,48.0,2.5,3.0,-185.0,155.0,0
2019-20,1111,SanFrancisco,Seattle,24,27,44.0,47.0,6.5,6.5,-265.0,215.0,0
2019-20,1114,Cleveland,Pittsburgh,21,7,41.5,41.5,2.5,3.0,-160.0,140.0,0
2019-20,1117,Detroit,Dallas,27,35,3.5,7.0,51.5,46.5,300.0,-400.0,1
2019-20,1117,TampaBay,NewOrleans,17,34,6.0,5.0,51.0,50.5,190.0,-240.0,1
2019-20,1117,Carolina,Atlanta,3,29,54.0,49.5,7.0,3.5,-200.0,170.0,0
2019-20,1117,Indianapolis,Jacksonville,33,13,44.0,42.0,3.5,2.5,-140.0,120.0,0
2019-20,1117,Minnesota,Denver,27,23,38.5,40.5,10.5,9.5,-500.0,375.0,0
2019-20,1117,Washington,NYJets,17,34,37.5,37.5,2.0,2.0,-130.0,110.0,0
2019-20,1117,Miami,Buffalo,20,37,7.5,7.0,39.0,41.5,275.0,-350.0,1
2019-20,1117,Baltimore,Houston,41,7,49.0,51.5,4.0,4.5,-240.0,190.0,0
2019-20,1117,SanFrancisco,Arizona,36,26,44.0,44.0,13.5,9.5,-500.0,375.0,0
2019-20,1117,Philadelphia,NewEngland,10,17,3.0,4.5,46.0,45.0,180.0,-220.0,1
2019-20,1117,Oakland,Cincinnati,17,10,48.0,48.5,9.0,13.0,-750.0,525.0,0
2019-20,1117,LARams,Chicago,17,7,42.0,40.0,8.0,5.0,-250.0,200.0,0
2019-20,1118,LAChargers,KansasCity,17,24,4.0,6.0,49.0,52.0,230.0,-280.0,1
2019-20,1121,Houston,Indianapolis,20,17,46.5,46.5,6.0,3.5,-195.0,165.0,0
2019-20,1124,Cleveland,Miami,41,24,45.0,46.0,12.5,10.5,-600.0,425.0,0
2019-20,1124,Buffalo,Denver,20,3,35.0,37.0,5.0,3.5,-200.0,170.0,0
2019-20,1124,Cincinnati,Pittsburgh,10,16,7.0,6.0,40.0,37.0,200.0,-250.0,1
2019-20,1124,Chicago,NYGiants,19,14,41.0,40.5,7.0,6.0,-280.0,230.0,0
2019-20,1124,NYJets,Oakland,34,3,3.5,3.5,47.0,44.5,170.0,-200.0,1
2019-20,1124,NewOrleans,Carolina,34,31,48.0,46.5,7.0,9.5,-550.0,400.0,0
2019-20,1124,Atlanta,TampaBay,22,35,54.5,51.0,2.5,3.0,-180.0,150.0,0
2019-20,1124,Washington,Detroit,19,16,2.0,4.0,42.0,39.5,170.0,-200.0,1
2019-20,1124,Tennessee,Jacksonville,42,20,41.0,42.0,3.0,4.5,-220.0,180.0,0
2019-20,1124,NewEngland,Dallas,13,9,47.0,45.0,7.0,6.0,-270.0,220.0,0
2019-20,1124,SanFrancisco,GreenBay,37,8,44.0,48.0,4.0,3.0,-170.0,145.0,0
2019-20,1124,Philadelphia,Seattle,9,17,49.0,1.0,3.0,46.0,100.0,-120.0,1
2019-20,1125,LARams,Baltimore,6,45,1.0,3.5,49.0,46.5,150.0,-180.0,1
2019-20,1128,Detroit,Chicago,20,24,1.0,5.5,41.0,37.0,220.0,-270.0,1
2019-20,1128,Dallas,Buffalo,15,26,45.0,47.0,8.0,6.5,-320.0,255.0,0
2019-20,1128,Atlanta,NewOrleans,18,26,5.0,7.0,48.0,47.5,295.0,-390.0,1
2019-20,1201,NYGiants,GreenBay,13,31,7.5,6.5,47.0,43.5,260.0,-330.0,1
2019-20,1201,Carolina,Washington,21,29,41.0,38.5,9.5,10.5,-600.0,425.0,0
2019-20,1201,Baltimore,SanFrancisco,20,17,46.0,45.5,4.5,5.5,-265.0,215.0,0
2019-20,1201,Indianapolis,Tennessee,17,31,42.0,1.0,3.5,41.5,-105.0,-115.0,1
2019-20,1201,Miami,Philadelphia,37,31,9.0,10.0,46.5,44.5,425.0,-600.0,1
2019-20,1201,KansasCity,Oakland,40,9,54.5,49.5,9.0,11.0,-650.0,450.0,0
2019-20,1201,Jacksonville,TampaBay,11,28,49.0,3.0,3.5,46.0,145.0,-170.0,1
2019-20,1201,Cincinnati,NYJets,22,6,3.0,2.5,41.0,43.0,120.0,-140.0,1
2019-20,1201,Arizona,LARams,7,34,4.5,2.5,47.0,47.5,120.0,-140.0,1
2019-20,1201,Denver,LAChargers,23,20,1.0,4.5,38.0,38.5,180.0,-220.0,1
2019-20,1201,Pittsburgh,Cleveland,20,13,40.5,1.0,3.0,40.0,100.0,-120.0,1
2019-20,1201,Houston,NewEngland,28,22,4.5,3.0,44.5,47.0,150.0,-180.0,1
2019-20,1202,Seattle,Minnesota,37,30,49.0,48.5,2.5,3.0,-160.0,140.0,0
2019-20,1205,Chicago,Dallas,31,24,3.0,3.0,42.5,43.0,145.0,-170.0,1
2019-20,1208,Buffalo,Baltimore,17,24,6.5,6.0,43.0,44.5,210.0,-260.0,1
2019-20,1208,GreenBay,Washington,20,15,42.0,42.5,14.5,13.0,-900.0,600.0,0
2019-20,1208,Houston,Denver,24,38,0.5,42.5,8.0,8.0,-430.0,330.0,0
2019-20,1208,NewOrleans,SanFrancisco,46,48,45.5,45.0,3.0,1.5,-130.0,110.0,0
2019-20,1208,Cleveland,Cincinnati,27,19,43.0,43.5,10.5,6.5,-300.0,240.0,0
2019-20,1208,Atlanta,Carolina,40,20,48.5,48.0,1.5,3.5,-190.0,160.0,0
2019-20,1208,Minnesota,Detroit,20,7,44.0,44.5,13.0,12.0,-700.0,500.0,0
2019-20,1208,NYJets,Miami,22,21,44.0,47.5,7.5,5.0,-240.0,190.0,0
2019-20,1208,TampaBay,Indianapolis,38,35,50.5,47.0,2.0,3.0,-180.0,150.0,0
2019-20,1208,Jacksonville,LAChargers,10,45,1.0,3.0,44.5,41.5,155.0,-185.0,1
2019-20,1208,NewEngland,KansasCity,16,23,50.5,49.0,3.5,3.0,-165.0,142.0,0
2019-20,1208,Arizona,Pittsburgh,17,23,2.5,1.5,43.0,43.5,105.0,-125.0,1
2019-20,1208,Oakland,Tennessee,21,42,1.0,3.0,46.5,47.0,130.0,-150.0,1
2019-20,1208,LARams,Seattle,28,12,2.5,48.0,46.5,1.5,-125.0,105.0,2
2019-20,1209,Philadelphia,NYGiants,23,17,46.5,45.5,8.5,9.0,-450.0,350.0,0
2019-20,1212,Baltimore,NYJets,42,21,44.0,43.5,14.5,17.0,-1500.0,850.0,0
2019-20,1215,Detroit,TampaBay,17,38,3.0,6.0,47.5,46.5,225.0,-275.0,1
2019-20,1215,Washington,Philadelphia,27,37,6.0,6.5,40.0,39.0,250.0,-310.0,1
2019-20,1215,GreenBay,Chicago,21,13,41.0,40.5,6.5,4.5,-220.0,180.0,0
2019-20,1215,Cincinnati,NewEngland,13,34,11.0,10.5,40.0,42.0,450.0,-650.0,1
2019-20,1215,Tennessee,Houston,21,24,47.5,50.0,2.5,3.0,-170.0,145.0,0
2019-20,1215,Carolina,Seattle,24,30,5.0,6.0,48.5,49.0,230.0,-280.0,1
2019-20,1215,KansasCity,Denver,23,3,46.5,42.5,13.0,9.0,-500.0,375.0,0
2019-20,1215,NYGiants,Miami,36,20,48.0,46.5,3.5,3.5,-190.0,160.0,0
2019-20,1215,Pittsburgh,Buffalo,10,17,37.0,37.0,0.0,1.0,-120.0,100.0,0
2019-20,1215,Oakland,Jacksonville,16,20,44.5,47.0,4.0,7.0,-350.0,275.0,0
2019-20,1215,Arizona,Cleveland,38,24,3.0,3.0,47.0,49.0,140.0,-160.0,1
2019-20,1215,SanFrancisco,Atlanta,22,29,45.5,49.5,12.0,10.0,-550.0,400.0,0
2019-20,1215,Dallas,LARams,44,21,47.0,1.0,3.0,48.5,-105.0,-115.0,1
2019-20,1215,LAChargers,Minnesota,10,39,3.0,1.5,46.0,45.0,100.0,-120.0,1
2019-20,1216,NewOrleans,Indianapolis,34,7,44.0,49.5,8.5,8.0,-425.0,325.0,0
2019-20,1221,SanFrancisco,LARams,34,31,46.5,45.5,6.0,7.0,-340.0,270.0,0
2019-20,1221,NewEngland,Buffalo,24,17,38.5,39.0,6.5,6.5,-310.0,250.0,0
2019-20,1221,TampaBay,Houston,20,23,53.0,3.0,0.0,50.5,130.0,-150.0,1
2019-20,1222,Denver,Detroit,27,17,37.5,40.0,6.5,8.0,-380.0,290.0,0
2019-20,1222,LAChargers,Oakland,17,24,47.0,45.0,6.5,7.5,-340.0,270.0,0
2019-20,1222,Atlanta,Jacksonville,24,12,46.0,48.0,7.0,7.0,-350.0,275.0,0
2019-20,1222,Tennessee,NewOrleans,28,38,1.0,3.0,51.0,48.5,160.0,-190.0,1
2019-20,1222,Washington,NYGiants,35,41,41.0,1.5,2.0,42.5,110.0,-130.0,1
2019-20,1222,NYJets,Pittsburgh,16,10,3.0,3.0,38.5,36.5,150.0,-180.0,1
2019-20,1222,Miami,Cincinnati,38,35,45.5,1.5,2.5,45.5,105.0,-125.0,1
2019-20,1222,Indianapolis,Carolina,38,6,46.5,46.5,6.5,7.0,-330.0,260.0,0
2019-20,1222,Cleveland,Baltimore,15,31,7.0,10.0,49.0,49.0,375.0,-500.0,1
2019-20,1222,Philadelphia,Dallas,17,9,1.0,2.5,47.5,46.5,125.0,-145.0,1
2019-20,1222,Seattle,Arizona,13,27,48.5,51.0,10.0,7.5,-430.0,330.0,0
2019-20,1222,Chicago,KansasCity,3,26,4.0,7.0,45.0,45.5,250.0,-310.0,1
2019-20,1223,Minnesota,GreenBay,10,23,46.5,47.0,4.5,4.5,-220.0,180.0,0
2019-20,1229,Houston,Tennessee,14,35,49.0,10.0,1.0,43.0,350.0,-450.0,1
2019-20,1229,Cincinnati,Cleveland,33,23,3.0,2.5,46.0,44.0,125.0,-145.0,1
2019-20,1229,Minnesota,Chicago,19,21,41.5,5.0,7.0,35.5,200.0,-250.0,1
2019-20,1229,Jacksonville,Indianapolis,38,20,1.0,5.5,44.5,41.5,200.0,-250.0,1
2019-20,1229,TampaBay,Atlanta,22,28,50.5,48.5,2.5,1.5,-125.0,105.0,0
2019-20,1229,Dallas,Washington,47,16,44.0,47.0,14.0,12.0,-750.0,525.0,0
2019-20,1229,Carolina,NewOrleans,10,42,11.0,14.5,48.0,45.0,650.0,-1000.0,1
2019-20,1229,NYGiants,Philadelphia,17,34,4.0,3.5,45.0,44.5,170.0,-200.0,1
2019-20,1229,Baltimore,Pittsburgh,28,10,40.5,2.0,2.5,35.0,110.0,-130.0,1
2019-20,1229,Buffalo,NYJets,6,13,37.0,1.5,5.5,37.0,105.0,-125.0,1
2019-20,1229,NewEngland,Miami,24,27,43.5,45.5,16.5,17.0,-1600.0,900.0,0
2019-20,1229,Detroit,GreenBay,20,23,10.0,13.5,41.5,44.0,600.0,-900.0,1
2019-20,1229,KansasCity,LAChargers,31,21,48.0,46.0,7.0,10.0,-500.0,375.0,0
2019-20,1229,LARams,Arizona,31,24,49.0,46.0,7.0,6.5,-310.0,250.0,0
2019-20,1229,Seattle,SanFrancisco,21,26,47.0,3.5,0.0,47.0,160.0,-190.0,1
2019-20,1229,Denver,Oakland,16,15,41.5,41.0,4.5,5.0,-250.0,200.0,0
2019-20,104,Houston,Buffalo,22,19,41.0,43.0,3.0,2.5,-145.0,125.0,0
2019-20,104,NewEngland,Tennessee,13,20,42.5,45.5,5.5,5.0,-230.0,195.0,0
2019-20,105,NewOrleans,Minnesota,20,26,47.0,49.5,7.0,7.0,-350.0,290.0,0
2019-20,105,Philadelphia,Seattle,9,17,46.0,44.0,1.0,1.0,-115.0,-105.0,0
2019-20,111,SanFrancisco,Minnesota,27,10,45.5,44.5,6.5,7.0,-310.0,260.0,0
2019-20,111,Baltimore,Tennessee,12,28,48.0,47.5,9.5,10.0,-500.0,400.0,0
2019-20,112,KansasCity,Houston,51,31,48.0,51.0,7.5,10.0,-500.0,400.0,0
2019-20,112,GreenBay,Seattle,28,23,47.0,45.5,3.5,5.0,-220.0,190.0,0
2019-20,119,SanFrancisco,GreenBay,37,20,44.5,47.0,7.0,7.5,-360.0,300.0,0
2019-20,119,KansasCity,Tennessee,35,24,51.5,51.5,7.5,7.0,-340.0,280.0,0
2020-21,910,KansasCity,Houston,34,20,54.0,53.5,9.5,9.5,-450.0,375.0,0
2020-21,913,NewEngland,Miami,21,11,43.0,41.5,7.0,7.0,-350.0,290.0,0
2020-21,913,Baltimore,Cleveland,38,6,48.5,47.5,8.5,7.0,-330.0,270.0,0
2020-21,913,Buffalo,NYJets,27,17,39.5,39.0,6.0,6.5,-300.0,250.0,0
2020-21,913,Carolina,LasVegas,30,34,1.5,3.0,47.0,48.0,130.0,-150.0,1
2020-21,913,Atlanta,Seattle,25,38,49.5,1.0,1.0,49.5,-115.0,-105.0,1
2020-21,913,Washington,Philadelphia,27,17,6.5,5.5,44.0,41.5,195.0,-230.0,1
2020-21,913,Detroit,Chicago,23,27,43.5,42.5,1.0,2.5,-130.0,110.0,0
2020-21,913,Jacksonville,Indianapolis,27,20,6.5,7.0,44.5,44.0,265.0,-320.0,1
2020-21,913,Minnesota,GreenBay,34,43,46.0,44.5,3.0,1.5,-125.0,105.0,0
2020-21,913,Cincinnati,LAChargers,13,16,3.0,2.0,44.0,41.0,110.0,-130.0,1
2020-21,913,SanFrancisco,Arizona,20,24,46.5,48.5,7.0,6.5,-300.0,250.0,0
2020-21,913,NewOrleans,TampaBay,34,23,49.5,48.5,4.0,4.0,-200.0,175.0,0
2020-21,913,LARams,Dallas,20,17,2.5,0.0,49.5,52.0,-110.0,-110.0,1
2020-21,914,NYGiants,Pittsburgh,16,26,3.5,6.0,46.5,44.0,220.0,-260.0,1
2020-21,914,Denver,Tennessee,14,16,42.0,3.0,1.0,41.0,150.0,-170.0,1
2020-21,917,Cleveland,Cincinnati,35,30,46.0,43.5,7.5,6.0,-260.0,220.0,0
2020-21,920,Philadelphia,LARams,19,37,48.5,46.0,3.5,2.0,-130.0,110.0,0
2020-21,920,TampaBay,Carolina,31,17,48.5,47.0,8.0,8.0,-380.0,320.0,0
2020-21,920,Pittsburgh,Denver,26,21,43.0,41.0,5.5,6.5,-300.0,250.0,0
2020-21,920,Dallas,Atlanta,40,39,50.0,53.5,7.0,2.5,-140.0,120.0,0
2020-21,920,NYJets,SanFrancisco,13,31,6.0,7.0,43.5,41.5,275.0,-335.0,1
2020-21,920,Miami,Buffalo,28,31,3.5,5.5,43.0,42.5,200.0,-240.0,1
2020-21,920,Indianapolis,Minnesota,28,11,46.0,49.0,2.5,3.5,-180.0,160.0,0
2020-21,920,GreenBay,Detroit,42,21,46.0,51.0,6.0,6.5,-300.0,250.0,0
2020-21,920,Chicago,NYGiants,17,13,43.0,43.0,5.5,4.5,-220.0,190.0,0
2020-21,920,Tennessee,Jacksonville,33,30,4.0,45.0,11.0,7.0,-310.0,260.0,0
2020-21,920,Arizona,Washington,30,15,46.5,46.5,6.0,7.0,-330.0,270.0,0
2020-21,920,Houston,Baltimore,16,33,5.5,7.5,53.5,49.0,290.0,-350.0,1
2020-21,920,LAChargers,KansasCity,20,23,6.5,8.5,50.5,47.5,350.0,-420.0,1
2020-21,920,Seattle,NewEngland,35,30,44.0,45.0,3.0,4.5,-210.0,180.0,0
2020-21,921,LasVegas,NewOrleans,34,24,4.5,3.5,50.5,47.0,175.0,-200.0,1
2020-21,924,Jacksonville,Miami,13,31,44.0,49.0,1.5,2.5,-140.0,120.0,0
2020-21,927,NewEngland,LasVegas,36,20,48.0,47.0,3.5,7.0,-330.0,270.0,0
2020-21,927,Buffalo,LARams,35,32,44.5,46.5,3.0,2.0,-130.0,110.0,0
2020-21,927,Pittsburgh,Houston,28,21,45.0,46.5,5.5,3.5,-190.0,170.0,0
2020-21,927,NYGiants,SanFrancisco,9,36,6.5,3.0,42.5,44.0,140.0,-160.0,1
2020-21,927,Minnesota,Tennessee,30,31,1.0,2.5,45.5,49.0,130.0,-150.0,1
2020-21,927,Cleveland,Washington,34,20,45.5,45.0,4.0,7.0,-330.0,270.0,0
2020-21,927,Philadelphia,Cincinnati,23,23,45.5,47.0,5.5,5.5,-240.0,200.0,0
2020-21,927,Atlanta,Chicago,26,30,48.0,46.5,3.0,2.5,-140.0,120.0,0
2020-21,927,Indianapolis,NYJets,36,7,45.0,44.0,6.5,11.5,-700.0,500.0,0
2020-21,927,LAChargers,Carolina,16,21,44.0,43.5,6.0,6.0,-270.0,230.0,0
2020-21,927,Arizona,Detroit,23,26,51.0,55.5,3.5,5.0,-240.0,200.0,0
2020-21,927,Denver,TampaBay,10,28,3.5,6.0,44.5,42.5,225.0,-265.0,1
2020-21,927,Seattle,Dallas,38,31,56.0,56.5,3.0,5.5,-240.0,200.0,0
